url,complaint
"https://www.sikayetvar.com/vodafone/vodafone-cark-cevrilme-hatasi
",Defalarca kolay paket yüklememe rağmen Vodafone Çark çeviremiyorum aynı yazıyı gösteriyor. Resmen Çark çevirmeyelim diye yapılmış bir şey gibi. Zaten bir ay da en fazla iki kere hediye İnternet geliyor şimdi onun da önüne geçmişler. Yazık yıllardır Vodafone hat sahibiyim böyle giderse başka hatlara geçiş yapacağım.
"https://www.sikayetvar.com/vodafone/vodafonedan-hic-memnun-degilim-19
",3-4 aydır Vodafone kullanıcısıyım ve yeni geçtim. Böyle saçma bir durumla karşılaşmadım. İnternetim ya aşırı yavaş oluyor ya da bazen hiç kullanılamıyor. Faturam sebepsiz yere 290 TL'den 325 TL'ye çıktı. Hiçbir aşımım olmadan bu durumun nasıl açıklanabileceğini merak ediyorum. Bir an önce faturamın bitmesini bekliyorum ve hemen hattımı değiştireceğim.
"https://www.sikayetvar.com/vodafone/vodafone-numara-tasima-beceriksizligi-6
","Numara taşıma için Vodafone' a 23 Mart'ta internet üzerinden başvuru yaptım. Başvurumu değerlendirip sonuçlandırmadıkları için aktivasyonumu yapmadılar. Bunu çağrı merkezini arayıp öğrenebildim, hiçbir şekilde bilgilendirme yapmadılar."
"https://www.sikayetvar.com/vodafone/vodafonenin-basarisiz-musteri-hizmetleri
",Vodafone'da kampanyam bitiyor bununla ilgili görüşmek için müşteri temsilcine ulaşmak istiyorum ama hiçbir şekilde bağlanamıyorum. Böyle kötü bir hizmet görmedim. Umarım bu şikayet sonrası ararlar. Tobi denilen sesli yanıt yöntemi ile hangi problemi kim çözebilmiş acaba!
"https://www.sikayetvar.com/vodafone/vodafone-net-xiaomi-note-10s-internet-paylasim-sorunu-ve-musteri-hizmetleriyle-yasanan-zorluklar
",Xiaomi Note 10s telefon kullanıyorum. Vodafone hattından bilgisayarıma internet paylaşımı yaparak çalışıyorum. Fakat son 1 haftadır ne yaptıysam bağlantı kuramıyorum. Başka telefonlara da paylaşım yapamıyorum. Müşteri hizmetlerine çok zor bağlandım. Onlarda sorunumu çözemediler. Acil yardım istiyorum.
"https://www.sikayetvar.com/vodafone/vodafone-musterinin-yaninda-degil-hicbir-sekilde-yardimci-olmuyor
",Vodafone mağdur ediyor. İnternet paketim bitmediği halde ek paket tanımlanıyor. Üç ayrı hat kullanıcısıyım. Bu ve tüm hatlarımı bugün iptal edeceğim. Resmen Vodafone bizim adımıza karar veriyor. Hiçbir şekilde müşteri temsilcisi yardımcı olmuyor. 'Sistem otomatik yapıyor' diyorlar.
"https://www.sikayetvar.com/vodafone/vodafone-faturaliya-gecis-ucretsiz-durdurma-ozeligi
","Merhaba, Tobi üzerinden tarife geçişi sağladım. 'Tarifenizde durdurma özelliği mevcuttur.' yazısı var, ancak Tobi bana bu özelliği sunmuyor. Madem gerçeği yansıtmıyor, neden 'ücretsiz' diye belirtiyorsunuz? Şimdi faturalı tarifeye geçiş yaptım ve 49 TL ücret talep ediliyor. Anlamıyorum, Vodafone bu sorunu çözmezse elimdeki ekran görüntüleriyle mahkeme sürecine kadar gidebilirim. 'Ücretsiz' denilirken 49 TL talep edilmesi kabul edilemez. Lütfen bu durumu düzeltin."
"https://www.sikayetvar.com/vodafone/vodafone-fahis-zam-yapiyor-6
","Yıllardır Vodafone kullanıcısıyım. Daha önce uzman ekip ile görüştüğümde istediğim tarife uygun fiyatlarla sunuluyordu ve fiyatlara çok fazla zam yapılmıyordu. Ancak şimdi 70 liralık paketime kıyasla daha düşük bir paket için 200 lira ücret talep edildi. Pahalı olduğunu belirtmeme rağmen yardımcı olunmadı. Geçen hafta görüştük, bu hafta ise başka bir paketi 310 lira ücretle yenilemek istiyorlar. En düşük paketin bu olduğunu belirterek yapılan zammı anlayamıyorum. Yıllardır Vodafone kullanıyorum ve bu durumu doğru bulmuyorum. Hattımı başka bir operatöre taşıyacağım."
"https://www.sikayetvar.com/vodafone/vodafone-farkinda-olmadan-oyun-paketi-satin-alimi
","Bir buçuk ay önce Vodafone hattımı taşıdım. Vodafone Yanımda uygulamasını telefonuma indirdim. On bir Nisan tarihinde çocuk, Yanımda uygulamasındaki oyunu bilmeden satın almış. Faturam iki katına çıkınca müşteri hizmetlerini aradım. Oyun paketi satın alındığını öğrendim; fakat müşteri hizmetleri bu oyunun kendi uygulamasında olduğunu söylemedi. Bu uygulamayı Vodafone insanları yanıltıcı bir şekilde kullanıyor. Bilerek insanlar yanıltılıyor."
"https://www.sikayetvar.com/vodafone/vodafone-paylas-kazan-kampanya-hediyesi-gonderilmedi
",Vodafone paylaş kazan üzerinden davet ettiğim kişinin hattı aktif oldu ama 100₺ ilk davet hediyesi dahil olmak üzere toplam 400₺ gelmedi. Müşteri hizmetlerine ulaşamıyorum. Ulaştığım kişi farklı numaraya yönlendiriyor o numara da telefonu açmıyor. Durumun düzeltilmesini talep ediyorum.
"https://www.sikayetvar.com/vodafone/vodafone-haksizlik-yapmaktadir-keyfi-sekilde-tarife-onermektedir
",Yıllardır Vodafone müşterisiyim. Tarifemin bitmesine 22 gün kaldı. Geçebileceğim tarifelere baktığımda Sınırsız Ultra Red'li 20 GB paketinin 410 TL'ye önerildiğini gördüm. İş arkadaşımla sohbet ederken kendisinin de tarifesinin bitmesine az kaldığını sadece 2 seneye yakındır Vodafone'lu olduğunu ve Sınırsız Ultra Red'li 30 GB paketinin kendisine 330 TL'ye önerildiğini söyledi. Resimlerini de görebilirsiniz. Ben yıllardır müşteriyim Vodafone'un bana önerilmeyen paketi daha 2 senelik olan müşterisine önermesi düpedüz vicdansızlık haksızlık ve etik olmayan bir harekettir ne is ne ticaret ahlakına sığmaz yaptığınız.
"https://www.sikayetvar.com/vodafone/vodafone-yaniltici-kusurlu-hizmet
","Vodafone sinirsiz red paketi kullanmaktayım uzun suredir. Bir kez aktivasyon yapmadıkları için 300-400 TL fazla fatura ödemek zorunda kaldım ve bir sonraki ay faturamdan düşüldü. 07.05.2024 tarihinde Avustralya ile bir görüşmem oldu ve 740 750 TL olan faturamın 1000 TL'ye yükseldiği bilgisini içeren bir mesaj geldi. Haberim olmadan tarifemin içeriği değişmiş sanırım. Artık şeffaflık ilkesi maalesef gözardı ediliyor. Çok sinir bozucu bir durum. Önemli olan fatura miktarı değil, habersiz işlem yapılması. Önce Savcılığa sonra da Tüketici Hakem Heyeti'ne durumu bildireceğim. Vodafone u aradığımda çağrı merkezi maalesef çözüm konusunda yetersiz kalacaktır diye düşünüyorum. Tarifemden yurt dışı hakkımın kaldırılacağını söyleselerdi yurt dışı konuşmayı içeren üst paketlere geçerdim dediğim gibi paranın miktarı önemli değil, eksik kusurlu yanıltıcı hizmet söz konusu olan. Vodafone a nasıl güveneyim bundan sonra. Faturamı oder şikayetimi CİMER de dahil olmak üzere gerekli yerlere yaparım. Sizin başınıza böyle bir şey gelse nasıl hissederdiniz?"
"https://www.sikayetvar.com/vodafone/vodafone-yuzde-400-zam
","Yıllardır Vodafone Mobil hat kullanıcısıyım, 12 ay taahhütlü olarak 95 TL ödüyordum son olarak. Tarifem dün bitti ve direk olarak 390 TL'ye yükseltmişler ücreti.
İşinize gelirse ilk 3 ay indirimli 170 TL sonraki 9 ay 290 TL gibi fahiş bir ücretle yeni tarifenize geçebilirsiniz diyorlar dalga geçer gibi. Benim emekli maaşıma yüzde 25 zam gelirken Vodafone gibi kurumsal bir şirket bana yüzde 400 zam yapıyor.
Bu durumun bir an önce düzeltilmesini talep ediyorum Vodafone'dan."
"https://www.sikayetvar.com/vodafone/vodafone-tarifi-fiyatlarindaki-yukselis
","Vodafone hattımın taahhüdü dolduğu için Vodafone Yanımda uygulamasından hangi paketlere geçebileceğime baktığımda en uygun tarifenin 240 TL olduğunu gördüm. Bir öğrenci olarak bunu nasıl ödeyebilirim? 97 TL'den 240 TL'ye bir anda çıkartıyorlar. Bu ayın 21'inde taahhüdüm doluyor, en kısa zamanda çözüm bulunmasını istiyorum."
"https://www.sikayetvar.com/vodafone/vodafone-sube-calisaninin-musteriye-uygunsuz-davranisi
",Konuya nereden nasıl başlayayım bilmiyorum ama bu yorumu gören herkesin okumasını rica ediyorum. Vodafone şube çalışanları kadar rezil insanlar tanımadım. 8 Mayıs 2024 tarihinde s921020-01 numaralı Vodafone şubesine annemle birlikte gittik annem faturasını ödeyecekti. Annem orada çalışan Y**** adlı çalışanın yanına gitti ödeme için bende o sırada farklı bir çalışana telefon fiyatlarını soruyordum birden baktım Y**** adlı saygısız Vodafone çalışanı anneme bağırmaya başladı kafamı çevirip anneme ne oldu neden sana bağırıyor diye sorduğumda annem içeride anlatmayıp dışarıda konuyu anlattı. Her müşteri her şeyi bilmek zorunda değil. Bir konu hakkında bilgisi olmayan bir müşteriye hangi sektör olursa olsun bağırarak söyleyemez buna kimsenin hakkı yok. Hakkında şikayet kaydı oluşturmam için şubeye geri döndüm ve anneme saygısızca bağıran çalışanın adını ve şube numarasını istediğimde utanmadan git şikayet et beni diye bağırdı. Daha sonra bende sesimi yükselttim. Mağaza müdürü geldiğinde ise arkadaşım annenize bağırmadı siz yalan konuşuyorsunuz diye beni yalancı çıkardı. Bu durumdan ötürü özür dileriz demek yerine bir de bana da yalancı muamelesi yaptılar. Annem yıllardır Vodafone müşterisi ve çok iyi bir müşteri profili var. Bu saatten sonra asla Vodafone'le bir alakamız kalmayacaktır. Bu konu CİMER'e daha detaylı bir şekilde iletilmiştir. Sosyal medyadan da her yere her kese bu durumu bildireceğimden hiçbir şüpheniz olmasın. Bu konuyla ilgili Y**** adlı çalışan ve o şubeyle ilgili gereğinin yapılmasını temenni ediyorum. Umarım bu yazdıklarım dikkate alınır.
"https://www.sikayetvar.com/vodafone/vodafone-hediye-carki-sorunu-362
","Kolay paket satın almama rağmen hediye çarkını çeviremiyorum. Ancak yükleme yaptıktan sonra bir kere çevirmiştim. Hediye çarkını önümüzdeki Pazartesi yine çevirmeye çalıştım, fakat bu defa '28 gün içinde yükleme yapmış olmanız veya kolay paket satın almanız gerekiyor' diyor. İnternetim bitti ve ihtiyacım var, lütfen düzeltilsin. Bir haftadır düzeleceğini bekliyorum. Müşteri hizmetlerini aradığımda genel bir sorun yakında çözülecek denildi ama hiçbir şey yok ortada. Ekler yazıdan sonraki ve ya önceki ekran görüntülerinde"
"https://www.sikayetvar.com/vodafone/vodafone-e-sim-internet-cekme-sorunu
",Vodafone faturalı e-sim aldım fakat o günden bugüne kadar sürekli internet bağlantısında sıkıntı yaşıyorum. Hem yavaş hem de sürekli bağlanmıyor internete. Bu durumdan çok sıkıldım. Kaçıncı yüzyılda yaşıyoruz fakat internet çekmiyor. Bu soruna çözüm bulunsun. Ya da internete ödediğim ücret geri verilsin. İnternet paketini kullanamıyorum ya.
"https://www.sikayetvar.com/vodafone/vodafone-fatura-ucretleri-taahhut
","Uzun süredir müşteri hizmetlerine bağlanmaya çalışıyorum ancak bir türlü temsilciye ulaşamıyorum. Sürekli beklememe rağmen cevap alamıyorum ve sunulan Tobi isimli asistan da yeterli yardımı sağlamıyor. Müşteri hizmetlerinin varlık sebebi nedir anlayamıyorum eğer ilgilenmiyorsanız. Taahhütsüz bir hattım varken faturam 50 TL'den 150 TL'ye çıkarıldı ve sesimi çıkarmadım, ancak 264 TL fatura kabul edilemez. Vicdani bir yaklaşım bekliyorum. Lütfen daha makul bir fatura bedeliyle karşıma çıkın ya da hizmeti iptal etmek zorunda kalacağım. Bu kadar ilgisizlik gerçekten yeterli oldu."
"https://www.sikayetvar.com/vodafone/vodafone-yuksek-fatura-tarife-degisikligi
","Vodafone firmasında beş faturalı hattı bulunan, on yıldan fazla süredir ve firmanın Telsim döneminden bu yana müşterisi ve kullanıcısıyım. Fatura değişikliğindeki yüksek fiyatlandırma, firmayı değiştirme seçeneğini istemeden de olsa düşünmeme neden oluyor. Uzun süreli kullanıcı olarak mevcut fatura tarifelerimi bir yıl daha kullanmak istiyorum. Anlaşılan değişiklik kaçınılmaz oldu."
"https://www.sikayetvar.com/vodafone/vodafone-bahis-mesajlari-371-372377-li-mesajlar
","Merhaba, Vodafone kullanıcısıyım sürekli bahis sitelerinden mesaj geliyor günde en az 10-20 mesaj siliyorum gelen numaralar engellenemiyor da konu ile ilgili destek rica ediyorum. +37 ile başlayan numaralardan mesaj almak istemiyorum nasıl engelleyebilirim? Numaram operatör tarafından satılıyor mu? Paylaşılıyor mu? Gerekli izin verilmemiştir. İys tarafından da ıys açık değildir."
"https://www.sikayetvar.com/vodafone/tekerrur-odeme-sorununu-bir-bucuk-aydir-bir-turlu-cozemeyen-vodafone
","Şubat ayı faturası tekerrür ödeme olarak ödendi iki farklı banka hesabım tarafından. 1.5 aydır Vodafone müşteri hizmetlerini en az 5-6 kez arayıp kayıt oluşturdum ve talepte bulundum ama nasıl bir sistemleri varsa 1.5 aydır problemi halledemediler ve tarafıma dönüş dahi yapmadılar. Acaba faturamı ödemese idim ne olurdu! Mesajlar, uyarılar, yasal sorumluluklar...! Acaba defalarca talep etmeme rağmen işlemi halledemeyen Vodafone'u sürekli aramak mı zorundayım, Vodafone'un yasal sorumluluğu yok mu! Yıllardır 2-3 hat vardır üzerime Vodafone faturalı ama bu olay beni ciddi derecede soğuttu. Sorunu çözün eyyy Vodafone temsilcileri!"
"https://www.sikayetvar.com/vodafone/vodafone-cayma-bedeli-sorunu-59
","Birkaç yıldır Vodafone mobile kullanıyorum. Şubat ayında tarifem bitiyordu, arama yaparak bir an önce yeni tarifeye geçmem gerektirdiği faturaların çok artacağı, diğer operatörlerin de Vodafone'dan daha pahalı olacağı bilgisi verildi. Cayma bedelinden de söz edilmedi. Simdi başka operatörlerde daha kapsamlı paketlere daha uygun ücretli olan paketler teklif ediliyor ama Vodafone u her aradığımda cayma bedeli artıyor. Gereğinin yapılmasını istiyorum"
"https://www.sikayetvar.com/vodafone/vodafone-kapanmis-hat-icin-ucret-almistir
","Kızımın akıllı saati için aldığım Vodafone faturalı hattımı kullanmadığım için taahhüdünün son ayı içinde (04/04/2024) cayma bedeli olmadan iptal ettirdim. Call center'dan arayan müşteri danışmanı, faturalı hattı herhangi bir ücret olmadan 6 ay boyunca faturasız hatta çevirebileceğini, vazgeçmem durumunda 6 ay içinde kullanabileceğimi söyleyerek görüşmeyi sonlandırdı. Nisan ayı faturasını ödedikten sonra kapatılan faturalı hattım için 15 Mayıs tarihinde yeni bir fatura daha ödedim. Ne başvurduğum bayi ne de müşteri hizmetleri ödediğim fatura detaylarını göremiyor. Bu durum kabul edilemez bir yetersizliktir."
"https://www.sikayetvar.com/vodafone/vodafone-kampanya-magduriyeti-16
",Vodafone'un 'Link At Kazan' kampanyası kapsamında kazanç sağladım. 400 TL'yi 'Hesabına Aktar' bölümünden Winfluenced adlı bir uygulamaya aktardım. Kayıt oldum ancak tutar hesabımda görünmüyor. Uygulamanın iletişim bilgileri mevcut değil.
"https://www.sikayetvar.com/vodafone/vodafone-carki-ceviremiyorum-son-28-gunde-paket-yukleme-yapin-diyor
","Vodafone Çarkı çeviremiyorum. 'Son 28 günde paket yükleme yapmanız lazım.' diyor; halbuki 1 hafta önce yükleme yaptım. Müşteri hizmetlerini arıyorum, 'Uygulamayı silip tekrar yükleyin.' diyorlar. Silip yüklememe rağmen yine aynı sorunla karşılaşıyorum. 'Uygulamayı güncelleyin.' diyorlar, ancak uygulama zaten son sürümde ve güncel. Gerçekten, 1 haftadır internetim de azaldı ve çarkı çeviremiyorum, artık bu durumdan bıktım."
"https://www.sikayetvar.com/vodafone/vodafone-sadik-musterileri-onemsememesi
",10 yıllık Vodafone kullanıcı olmama rağmen paket değişikliği yapmak istediğimde sunulun alternatifler içler acısı resmen sadık müşteri önemsenmiyor. Ek paketlerde de aynı durum söz konusu resmen kolay paket alımlarına ya da faturaya zorlanıyor. Kullanım talimatı özelliği de çalışmıyor ne zaman ne kadar harcanmış göremiyoruz.
"https://www.sikayetvar.com/vodafone/vodafone-online-telefonum-hala-gelmedi
","Vodafone online üzerinden 17.05.2024 tarihinde iPhone 15 siparişi verdim ön ödemesini yaptım siparişlerim sayfasından görünmüyor telefonum hâlâ gelmedi kaç gündür müşteri hizmetleriyle görüşüyorum şikayet kaydınızı oluşturduk konunun aciliyetini bildiriyorum diyor her sabah saat 08:00 da gelen mesajlar hep aynı ( değerli müşterimiz, 
iletmiş olduğunuz şikayetinizin çözümü için çalışmalarımız devam etmektedir.
Çözüm sağlandığında size tekrar bilgilendirme yapılacaktır. Anlayışınız için
teşekkür ederiz.) 
Bir türlü geri dönüş yapılmadı ve hâlâ bekliyorum"
"https://www.sikayetvar.com/vodafone/vodafone-377-ile-baslayan-numaralardan-gelen-mesajlar
","Yaklaşık 10 gündür, 37 ile başlayan numaralardan engellememe rağmen farklı son rakamlarla rahatsız ediliyorum. Engellemek işe yaramıyor. Vodafone servislerinin bu ve benzeri mesajları engellemesini talep ediyorum. Can sıkıcı bir durum oluşmaya başladı. Yardımcı olursanız memnun olurum."
"https://www.sikayetvar.com/vodafone/vodafone-acil-geri-odeme
","İETT uygulaması indirirken önüne gelen şifreyi girince docuworld diye bir şeye üye olmuşum, fark edince iptal ettim hemen, ama ücret ödemesi kesilmiş. Zorla fark edilmeden bir şeylere üyelik yapılıyor, iptal edin, ödememide kesmeyin lütfen, şikayetçiyim"
"https://www.sikayetvar.com/vodafone/vodafone-hattima-ulasamiyorum-hatalarini-bizden-cikariyorlar
",Yeni hat aldık ama kurye yanlış hat getirmiş. Aradığımızda yedek hat çıkarın diyorlar. Yeni hat çıkarmak da 200 TL istiyorlar. Kendi hatalarını bize mal etmeleri çok saçma. Hattı iptal etmek istediğimizde de 800 ₺ cayma bedeli istiyorlar. Nasıl olacağı hakkında bir fikrimiz yok
"https://www.sikayetvar.com/vodafone/vodafone-haksiz-yeri-alinan-hat-ucreti
",Vodafone haksız hat ücreti alınıyor ve belirlenmiyor yazılmıyor. Ücretsiz olarak aldığım faturalı hatta cayma bedeli 187 TL istendi faturasıza geçiş için. Şimdi çıkan fatura 800 TL küsur bu haksızlıktan başka bir şey değildir. Böyle bir şey denmedi ve haksız yere ücret alınmaya çalışılıyor ben bu ücreti ödemeyeceğim.
"https://www.sikayetvar.com/vodafone/vodafone-link-at-kampanyasi-8
",Vodafone link at üzerinden link atıp hat aldı eşim ve aboneliğini oluşturdu. Bakiye görüntüleyebiliyorum fakat ne hesabıma yatıyor ne de işlem yapabiliyorum. Müşteri hizmetleri ile görüştüm sistemsel hata olabilir tekrar deneyin diye bir ay oldu hala olmuyor hesabıma geçmiyor. Neden?
"https://www.sikayetvar.com/vodafone/vodafone-merkezleri-yardimci-olmuyor-anlamiyorum
",Ben daha önce Vodafone'dan hizmet alıyordum. Şu an hizmet alamıyorum ödeme yaptım ama bana herhangi bir geri dönüşleri olmadı. Parayı almaya gelince alıyorlar ama karşılığında herhangi bir şey bulamıyorum tamam anlıyorum ama Vodafone merkezleri bari yardımcı olsun
"https://www.sikayetvar.com/vodafone/vodafone-faturada-her-ay-yukseklik
",Bir yıllık taahhüdüm olmasına rağmen telefon faturam artarak gönderiliyor. Firmaya başvurduğumda teknik bir hata olduğunu ve bir sonraki faturada düzeltileceği belirtildi. Ancak hiçbir değişiklik yapılmadı. Yıllardır Vodafone müşterisiyim. Firmanın bu uygulamayı geçen ay pek çok kişiye uyguladığını duydum. Vodafone operatöründen şikayetçiyim
"https://www.sikayetvar.com/vodafone/vodafone-faturasiz-hatta-gecis-63
",Vodafone faturalı hattımı faturasız hatta geçirmek için talepte bulundum; ancak 4 gündür hala hattım açık. Daha sonra bu 4 günlük süre ya da bu geçiş uzarsa ve faturama yansır ise kullanım bedeli için Tüketici Hakları'na başvuracağımı bildiririm. Bir faturanın faturasız hatta geçişi günlerce sürmemeli ve bu süreçte bana fatura bedeli yansıtılmamalı.
"https://www.sikayetvar.com/vodafone/vodafone-taahhut-bitiminde-cok-abartili-bir-zam-yapti
","Merhabalar, Vodafone Red'li özel 18 GB tarifesini 156,70 TL tutarı üzerinden kullanırken taahhüt bitiminde Vodafone aylık faturamı 472,27 TL yaparak çok abartılı ve bence kanuni olmayan bir zam yaptı. Bu konu hakkında ne yapabilirim, yardımcı olursanız sevinirim."
"https://www.sikayetvar.com/vodafone/vodafone-hattim-hicbir-yerde-cekmiyor-25
","Taahhüt yenilemeyi yeni yaptım ancak hattım hiçbir şekilde çekmiyor. Acil bir durum olsa, çekmediği için ciddi sıkıntı yaşayacağım. Bayide çalışan arkadaşlara çekmeme sebebini sorduğumda 'düşük fiyat ödüyorsunuz, bu normal' cevabını alıyorum. Bu kabul edilebilir bir durum değil. Eğer bu şekilde bir sorun yaşanacaksa, yenilemeyi hiç yapmayın ki mağdur olmayalım. Operatör değiştirmek istiyorum ancak taahhüt bozma cezasıyla karşı karşıya kalıyorum. Yıllardır kullandığım Vodafone hattından dolayı çok pişmanım."
"https://www.sikayetvar.com/vodafone/vodafone-hat-iptali-ve-borcu-olan-hat
","Bundan altı ay önce numaramı değiştirdim. Vodafone müşteri temsilcisine, bu hattın daha önce kullanılıp kullanılmadığını ısrarla sordum. Buna rağmen 'Hayır, kullanılmadı, ilk sahibi sizsiniz' denildi. Tahmin edersiniz ki, hat başkası tarafından önceden kullanılmış ve üstelik borcu var. Böyle borcu olan bir hattı nasıl bir müşterinize sunup 'kullanılmamış' diyorsunuz? Ya bu borç çok daha fazla çıksaydı? Bir de üstüne hat ücreti kesildi, alındı. Kaç kez şikayet oluşturmama rağmen bir dönüş alamadım. Cayma bedelini verip Vodafone numaramı başka bir firmaya taşımak istiyorum. Bu sefer de 'Numaranızı başka firmaya taşıdığınızda bu numarayı tekrar kullanamazsınız' deniliyor."
"https://www.sikayetvar.com/vodafone/vodafone-insanlari-magdur-ediyorlar-2
","Vodafone'dan hat satın aldık. Online işlemler sırasında anlaşılmayan bir firmaya yönlendirildik. SIM kartımın ve adresimin kapı numarası eksik girildiği için kurye tarafından ne arandım ne de bilgilendirildim, sonuç olarak geri dönmüş. Bugün gelecek diye evde beklememe sebep olan bu firma ile çalışmanız kabul edilemez. Hangi çağda yaşıyoruz? İnsan en azından bir telefon açıp 'Geleceğiz' ya da 'Adreste bir sorun var' diye bilgilendirir. Maalesef biz evde gereksiz yere bekledik, SIM kartımızın gelmesini umut ederek. Bu durumdan dolayı çok rahatsız oldum."
"https://www.sikayetvar.com/vodafone/vodafone-yaniltici-taahhut-itiraz
",Vodafone'dan 2024 Şubat ayında taahhüdüm bitmeye yakın beni aradılar ve aylık 8 GB internet ve ilk 3 ay +4 GB hediye internet 1000 dakika 1000 SMS 12 ay taahhüt verirsem aylık 189 lira vergiler dahil teklifte bulundular ben de kabul ettim. Ancak ilk 9 Mart 2024 tarihli faturamda farklı fiyat vardı müşteri hizmetlerini aradım ve nedenini sordum. Bana paket aşımı olduğu için fark olduğunu söylediler. Oysa. Taahhüt edilenden gazla internet (GB) kullanmamıştım. Sonra ben itiraz edince bana paketimin aylık 4 GB ve 3 ay +4 GB hediye olduğunu belirttiler. Ben de taahhüt verdiğim görüşmenin ses kaydının incelenip taahhüt miktarından fazla tutarın düşülmesini talep ettim. Ama aşım ücretli faturayı da ödedim mecburen. Aradan 15 gün geçti hala bir geri dönüş olmadı. Bu nedenle size ilgili Vodafone firmasıyla ilgili işlem yapmanızı rica ediyorum. Saygılarımla... 27/03/2024
"https://www.sikayetvar.com/vodafone/vodafone-paket-yenileme-fiyat-soku
","Merhabalar, Vodafone sınırsız Red Lite paketini kullanıyorum. Taahhüdüm bir ay sonra biteceğinden, Vodafone müşteri hizmetleri çağrı merkezi beni arayarak paketimin fiyatını yüzde yüz üzerinde artırarak paket değişimi için iletişime geçmektedir. Üç aylık enflasyon yüzde 28 iken, bu kadar yüksek bir fiyat artışı yapmaları..."
"https://www.sikayetvar.com/vodafone/vodafone-taahhutnamemin-bitmesi-uzerine-olusan-magduriyetim
",Vodafone tarifemi 280 liradan kullanıyordum. Taahhütnamem dolduğu için şu an 510liradan yenilenebileceği söylendi. Kullandığım tarifeye göre bu çok yüksek bir meblağ. Üç Vodafone hattım var ve 10 küsur yıllık Vodafone müşterisiyim. Vodafone'dan başka bir operatör de kullanmak istemiyorum fakat çok mağdur oldum. Vodafone'dan yardımlarını rica ediyorum. Umarım başka bir operatöre geçmek durumunda kalmam.
"https://www.sikayetvar.com/vodafone/vodafone-pismanliktir-hicbir-yerde-cekmiyor
","Vodafone ile ilgili yaşadığım olumsuz deneyimler nedeniyle memnuniyetsizliğimi dile getirmek istiyorum. Markanın kalitesinin yeterli olmadığını düşünüyorum. Ne yazık ki, çoğu yerde sinyal gücü yetersiz ve müşteri hizmetlerini defalarca aramak zorunda kaldım. Diğer operatörlerin hatları tam sinyal alırken Vodafone'un bağlantı kalitesi maalesef beklenen seviyede değil. Sürekli olarak bağlantı problemleri yaşamaktan dolayı oldukça rahatsızım ve bu durumun düzeltilmesini umuyorum."
"https://www.sikayetvar.com/vodafone/vodafone-jenerator-ses-sikayeti
","Vodafone Baz İstasyonu sürekli gürültü kirliliği yapmakta. Evimizin arkasında bulunan Vodafone Baz İstasyonuna sürekli olarak bir jeneratör bağlanıyor ve gece gündüz durmadan harıl harıl çalışıyor. Daha önce de defalarca yaşanan bu durum yüzünden belediyeye defalarca şikayet oluşturduktan sonra zar zor kapattırdık jeneratörü ama her fırsatta yeniden açıyorlar. Artık bıktık hastası olan var bebeği olan var sabah erken kalkacak olanı var. Bu ne duyarsızlık bu ne utanmazlıktır yahu. Hele gece ortalık sessizleştiğinde sanki 10 kat yüksek geliyor sesi, başka sesler açarak uyumaya çalışıyoruz, bir şekilde uykuya dalarsak da gece uyandığımızda geri uyumak mümkün değil. Bunların yüzünden 4 saat uykuyla çok işe gittim, uykusuzluktan trafikte hem kendi canımı hem başkalarının canını tehlikeye atsam kim verecek bunun hesabını. Uykusuzluk yüzünden iyi çalışmadığım gerekçesiyle işimi kaybetsem Vodafone bakacak mı bana? Bu nasıl bir sinir harbidir. Bir firma bu kadar mı çevreye karşı duyarsız olur, bu kadar mı insanlara değer vermez. Böyle giderse ruh sağlığımızı bozduğuna dair rapor alıp mahkemeye vereceğiz bunları yeter artık."
"https://www.sikayetvar.com/vodafone/vodafone-musteri-hizmetleri-erisim-zorlugu-9
","Vodafone müşteri hizmetlerine ihtiyaç duyduğumuzda, karşımıza Tobi adında bir sistem çıkıyor. Söyleneni anlamıyor, müşteri temsilcisine yönlendirmiyor, farklı yerlere yönlendiriyor veya 'anlamadım' diyerek çağrıyı sonlandırıyor. Dakikalarca bu şekilde zaman kaybediyoruz. Neden müşteriler aradığında, seçenekler arasında doğrudan müşteri temsilcisine bağlanma seçeneği sunulmuyor? Vodafone hizmetleri bu şekilde günden güne kalitesini yitiriyor. Bu duruma bir çözüm getirilmesini ve düzeltilmesini rica ediyorum."
"https://www.sikayetvar.com/vodafone/vodafone-docuworld-aboneligi-sikayeti
","Şifre:4514 aylık vergiler dahil 135TL olan Docuworld belgesel servisi aboneliği için şifreyi giriniz. Abonelik başladığında aylık ücret bakiyenizden düşülecektir. Hattınızda su an yeterli bakiye bulunmadığından servis ücreti hattınızda bakiye bulunduğunda tahsil edilecektir. B003
Vodafone'den onaylamadığım şekilde tarafıma defalarca gelen mesaj sebebiyle rahatsız ve şikayetçiyim. Bu gibi yanıltıcı mesajlarla artık karşılaşmak istemiyorum. Gereğinin yapılmasını arz ederim."
"https://www.sikayetvar.com/vodafone/vodafone-yine-sorun-cikariyor
",Yine fahiş fiyat istemiyle Vodafone tarafından arandım. Her sene aynı durumu yaşamaktan sıkıldım. Hep iki katı daha fazla fiyat istiyorlar. Benim maaşım iki kat artmıyor üstelikte çalışmıyorum ama hem benim hem de eşim için istenilen fiyat yüksek! Çözüm bekliyorum
